idx,file_name,mean_H,q25_H,q75_H,std_H,n_windows,rms
292,2004.02.14.11.12.39,0.7252724726413302,0.7187185208690097,0.7302280073808627,0.007696615244534368,10,0.0776544869015146
296,2004.02.14.11.52.39,0.7320659814195614,0.7234408909190184,0.7371573176761615,0.00946938132019402,10,0.07844825685702805
300,2004.02.14.12.32.39,0.7336608165123468,0.7319694824842828,0.7409599620423888,0.0106703940788742,10,0.07923294929450911
304,2004.02.14.13.12.39,0.7323807255931114,0.7303133038275306,0.7345911889668206,0.0045921518609610985,10,0.07855317354645037
308,2004.02.14.13.52.39,0.7186397434295226,0.7127274166270724,0.7193674936470769,0.009175468836941873,10,0.07605641216906862
312,2004.02.14.14.32.39,0.726566346092986,0.7199882719233335,0.7317562697422593,0.010681964941875517,10,0.07779132524390574
316,2004.02.14.15.12.39,0.7343155379847722,0.730717454896837,0.7392492604735953,0.013099013558348815,10,0.07840756556538804
320,2004.02.14.15.52.39,0.730134050928339,0.7275037324768912,0.738662671202829,0.012144158231518185,10,0.07817967180785793
324,2004.02.14.16.32.39,0.7260165660374566,0.7193648356186708,0.7329817574339595,0.00900593769773002,10,0.07732922906617361
328,2004.02.14.17.12.39,0.724792782362349,0.7139606474910253,0.7345414724967786,0.01315500896938287,10,0.07764984159926294
332,2004.02.14.17.52.39,0.7114433303915055,0.7068266026419854,0.7194072376964886,0.00905489041728362,10,0.07512177873709461
336,2004.02.14.18.32.39,0.714799485396233,0.706429123064446,0.723074213443577,0.011676749298119984,10,0.07527439096762507
340,2004.02.14.19.12.39,0.725694397761808,0.7150740361785137,0.733003546926461,0.012730229799607057,10,0.07756201211067341
344,2004.02.14.19.52.39,0.7255320389574315,0.7182972402061019,0.735572383497027,0.010090911557617049,10,0.07648439894024141
348,2004.02.14.20.32.39,0.7307075431579977,0.7236534136597486,0.7408407507717495,0.016647621470151273,10,0.07722064160724369
352,2004.02.14.21.12.39,0.7308734953481963,0.7245195022581643,0.7386708828636066,0.009523561164069185,10,0.07738588467210525
356,2004.02.14.21.52.39,0.7337756819656129,0.7261480841959826,0.7444927592348255,0.013309539762756614,10,0.07844877284532563
360,2004.02.14.22.32.39,0.7238841439208972,0.7157842915500736,0.7313139328255873,0.010392659083872675,10,0.07630787730419367
364,2004.02.14.23.12.39,0.7322843557220609,0.729320519430997,0.7353458588851446,0.006247907416783638,10,0.07755523957507239
368,2004.02.14.23.52.39,0.7294051543848885,0.7226770964338007,0.7372852824286054,0.010508740657006877,10,0.07696251021449096
372,2004.02.15.00.32.39,0.7203264387939632,0.7125672129181233,0.7247799579957411,0.0135709395989312,10,0.07601210519857182
376,2004.02.15.01.12.39,0.7343901659975861,0.7275506951202755,0.7432485946026179,0.013637039623619517,10,0.07791981712241516
380,2004.02.15.01.52.39,0.7327557458424627,0.7276120629491554,0.7397437731937163,0.007699716371027092,10,0.0784444861181699
384,2004.02.15.02.32.39,0.7190867570076211,0.7144769691669138,0.7279634531373701,0.009329057082768554,10,0.07521198946560981
388,2004.02.15.03.12.39,0.7163367251149781,0.7066516646032658,0.7243800886081299,0.010279412292696537,10,0.075098837218445
392,2004.02.15.03.52.39,0.7285739160821147,0.7229388119461775,0.7353532291786161,0.007862108537118936,10,0.07783362414069513
396,2004.02.15.04.32.39,0.7273104717251018,0.7247042404286598,0.7329104673311356,0.009937458157829574,10,0.076864965363881
400,2004.02.15.05.12.39,0.7250465684475584,0.7185301811008786,0.7339225831350805,0.01078551304230882,10,0.0776099066319621
404,2004.02.15.05.52.39,0.7264867221525669,0.7174857639869866,0.7306639221669182,0.01223646976656884,10,0.07723644861165371
408,2004.02.15.06.32.39,0.7207715167688827,0.7126480722774047,0.7307406431315321,0.014099263595916721,10,0.07611128423493212
412,2004.02.15.07.12.39,0.7279958114130771,0.7242677299750746,0.7340881143969148,0.0074028115744212775,10,0.07610651811513502
416,2004.02.15.07.52.39,0.7330761905685613,0.7247504934454498,0.7402729572002666,0.01067813091455808,10,0.07728027098298197
420,2004.02.15.08.32.39,0.7245621155722531,0.7166795930324956,0.735102027861804,0.015403089650320131,10,0.07640399408735123
424,2004.02.15.09.12.39,0.7270398500530526,0.7212361444405373,0.7318113568789353,0.00787665006437734,10,0.07616845537195828
428,2004.02.15.09.52.39,0.7260359318374837,0.7126100939873938,0.7360805355443851,0.013926827017219031,10,0.07626676749553996
432,2004.02.15.10.32.39,0.729533880438705,0.7177844196964764,0.7453520139371134,0.01523190990909095,10,0.07726790157161802
436,2004.02.15.11.12.39,0.7216512079742771,0.7174905178451577,0.728164434163727,0.008217031467940875,10,0.0771727857938762
440,2004.02.15.11.52.39,0.7264673015064455,0.7209551100051887,0.7343140477671692,0.010648543607424791,10,0.07738252216313529
444,2004.02.15.12.32.39,0.7311929015087851,0.7163857371033338,0.7491097064187813,0.01978399332973773,10,0.07732355197126632
448,2004.02.15.13.12.39,0.7254958189953342,0.7194925816366503,0.7340858143766082,0.011265548689765936,10,0.075895809993763
452,2004.02.15.13.52.39,0.7255630982574877,0.7195264884425369,0.7269049418603226,0.007629667585717037,10,0.07698641253392544
456,2004.02.15.14.32.39,0.7303384346173731,0.7244994314131077,0.7358427264079029,0.009437274286722976,10,0.07765788699230347
460,2004.02.15.15.12.39,0.7287322736725328,0.7236230865306408,0.73267538252715,0.007374763478564863,10,0.07817851729475464
464,2004.02.15.15.52.39,0.7329492746675004,0.7280879809321656,0.7367642454089718,0.007172578054537386,10,0.07717606759971805
468,2004.02.15.16.32.39,0.7355039885394259,0.7323967614483635,0.7384422373542978,0.006691485635869964,10,0.07806556426631879
472,2004.02.15.17.12.39,0.7366550772275857,0.7279232440710328,0.7453027923321744,0.009422965573640195,10,0.07843469958895345
476,2004.02.15.17.52.39,0.7244106098710648,0.7131082256353908,0.7291141300916937,0.012127883351506151,10,0.07684735275206298
480,2004.02.15.18.32.39,0.7220937266712315,0.7134821844194434,0.7325032120576973,0.014834990885267879,10,0.0757864766238839
484,2004.02.15.19.12.39,0.7286077479386442,0.7265753734299689,0.7322015977757186,0.007282694838428496,10,0.07672604153231645
488,2004.02.15.19.52.39,0.7326510585864592,0.7232209423914875,0.741925694484618,0.010975467901336246,10,0.07866708215291275
492,2004.02.15.20.32.39,0.7325282009048898,0.7280425480509849,0.7390478291524666,0.012438282568441466,10,0.07787997670444165
496,2004.02.15.21.12.39,0.7294971001570115,0.7240635293427811,0.7347335407376637,0.011046419606491364,10,0.07693442285428465
500,2004.02.15.21.52.39,0.7243909194270411,0.7190980189198702,0.7316314459459059,0.013635560584396508,10,0.07609715052720026
504,2004.02.15.22.32.39,0.742539321292689,0.7324288805206404,0.7510323200763002,0.011841470749960267,10,0.0791884014846082
508,2004.02.15.23.12.39,0.739636505165843,0.7338867105295999,0.7470470833186438,0.010236212906748884,10,0.0790762796786274
512,2004.02.15.23.52.39,0.745458927657803,0.7353397670439892,0.7507741101957858,0.013607716086665304,10,0.08153544630347129
516,2004.02.16.00.32.39,0.7367095713037505,0.7324158079462686,0.7425106458982464,0.0068551698615302225,10,0.07835456303769503
520,2004.02.16.01.12.39,0.7404206756042188,0.7356316020098925,0.7483915830267073,0.010224871536523732,10,0.0790382315149803
524,2004.02.16.01.52.39,0.7399962042599588,0.7331372905158537,0.7482545293592302,0.008926133035948039,10,0.07955654282244407
528,2004.02.16.02.32.39,0.7378926097098233,0.7330755096345113,0.7434380766356108,0.00932064684448348,10,0.07816136965938641
532,2004.02.16.03.12.39,0.7466221475849057,0.7404656933947852,0.7498003725919081,0.016142016214909877,10,0.08226511158434281
536,2004.02.16.03.52.39,0.7513958784269488,0.7471058557917628,0.7603608370315029,0.01081728206316397,10,0.0826680884126207
540,2004.02.16.04.32.39,0.7595076428531597,0.7490605345390606,0.7663358970184768,0.009392668704579851,10,0.08268255902187746
544,2004.02.16.05.12.39,0.7576867328997591,0.7513039770917088,0.7622961881877467,0.009631216191361232,10,0.08430120065361243
548,2004.02.16.05.52.39,0.7684636935314989,0.7630831857837288,0.7725189674633088,0.006678365288753991,10,0.08699169910336632
552,2004.02.16.06.32.39,0.7578626818985355,0.7501490303545857,0.7633071062664659,0.010421447305485956,10,0.08544638075644281
556,2004.02.16.07.12.39,0.7573895980988168,0.7517126250155881,0.7602858277060898,0.008880204602414987,10,0.08605389220297506
560,2004.02.16.07.52.39,0.7683801951556364,0.761552539297099,0.7768941816572134,0.010455209172015884,10,0.08883351291927008
564,2004.02.16.08.32.39,0.7610961302436734,0.7574316866612906,0.7639257647910623,0.006301107101411627,10,0.08606533531776527
568,2004.02.16.09.12.39,0.7595261098618348,0.749308745426247,0.7647749709725525,0.010414440958016666,10,0.08674333435306428
572,2004.02.16.09.52.39,0.7696092524642133,0.7650080226481885,0.77346051652674,0.005359475014015297,10,0.08840501059576601
576,2004.02.16.10.32.39,0.7665088911457946,0.7612899809386092,0.7694375131539888,0.00894518806834716,10,0.08819533236169941
580,2004.02.16.11.12.39,0.7693670932651033,0.7631129335013839,0.7765998256080229,0.007541944475204644,10,0.08991441460146977
584,2004.02.16.11.52.39,0.7612491715666844,0.7572623541301433,0.7661796936894116,0.008334165200686404,10,0.0892083709483904
588,2004.02.16.12.32.39,0.77207805442831,0.7641971383400926,0.7814238317942095,0.010454516636080305,10,0.08981583914286778
592,2004.02.16.13.12.39,0.7678628105186877,0.7655900503317972,0.7701024124477889,0.006049282954845146,10,0.08982404539353243
596,2004.02.16.13.52.39,0.7689040919133832,0.7625238159465533,0.7759233879964043,0.007550931513308885,10,0.09161855206251215
600,2004.02.16.14.32.39,0.7726463540466753,0.7688724669401296,0.7783872765420089,0.006641077140035447,10,0.09111499109127158
604,2004.02.16.15.12.39,0.7728474654330012,0.7689377019517731,0.7796880835282262,0.007680541268937667,10,0.09182987332434706
608,2004.02.16.15.52.39,0.7775945906545424,0.7732907265097041,0.7795032769340324,0.00596923475786215,10,0.09453647609520888
612,2004.02.16.16.32.39,0.776529175258392,0.7700952595895837,0.7833143905222457,0.00930833491964495,10,0.09484404113423192
616,2004.02.16.17.12.39,0.7722262337291408,0.7673584764774573,0.7771752928063561,0.0074825362947443085,10,0.09498840749582946
620,2004.02.16.17.52.39,0.769487652793399,0.7653722133041079,0.7744633679783155,0.007867602127518598,10,0.09331646084820391
624,2004.02.16.18.32.39,0.7781592713297819,0.773863437975093,0.783271268976716,0.0072228679166785725,10,0.09694473044843
628,2004.02.16.19.12.39,0.7803919722787224,0.7772056873724782,0.7836161828631196,0.0055648262614007744,10,0.09568015540681293
632,2004.02.16.19.52.39,0.7786812053333716,0.7756044332878149,0.7837289055816463,0.006327341459386704,10,0.09710681060572232
636,2004.02.16.20.32.39,0.7814740330703327,0.7754764564427002,0.7864792421785292,0.0065972994933215946,10,0.09741922811159702
640,2004.02.16.21.12.39,0.7841001004578135,0.7797515792559276,0.7854922543492204,0.005741182695040376,10,0.09844802225508394
644,2004.02.16.21.52.39,0.7757641651001945,0.7741408453347972,0.7811006906422582,0.005971103776164968,10,0.09792751075811766
648,2004.02.16.22.32.39,0.7793443579242197,0.7741458422799227,0.7840926407272147,0.00801863302707578,10,0.10638649114453806
652,2004.02.16.23.12.39,0.781116216715402,0.7779994387369928,0.7857945362436275,0.004804817386740813,10,0.10429216187852698
656,2004.02.16.23.52.39,0.783896410991328,0.776435559393606,0.7909108395156297,0.00794819960798732,10,0.10596938126470778
660,2004.02.17.00.32.39,0.7809892476785356,0.7777302693584731,0.7864260658136598,0.007616560559805564,10,0.10435954367219488
664,2004.02.17.01.12.39,0.7761514947143584,0.773594493879323,0.7815044297497759,0.008467984267976854,10,0.10421010318327466
668,2004.02.17.01.52.39,0.7733167816768661,0.7678512342318742,0.7779284297344013,0.006290957375319059,10,0.10359935976515493
672,2004.02.17.02.32.39,0.7811394147377608,0.7761797074626547,0.7873329610176789,0.008346792199717049,10,0.1029637437136551
676,2004.02.17.03.12.39,0.7840481886483379,0.7774401095103626,0.7909962463045427,0.008024823808140825,10,0.104138791478608
680,2004.02.17.03.52.39,0.7820975928465085,0.7805612193240272,0.7858213469997488,0.006510726157299438,10,0.10400314819265989
684,2004.02.17.04.32.39,0.784320264040658,0.7814237169970699,0.787693621310146,0.006207599997678471,10,0.10532482726442635
688,2004.02.17.05.12.39,0.7813152107143881,0.777188815805617,0.785740764710502,0.007024507768868076,10,0.1051648280769437
692,2004.02.17.05.52.39,0.7826417654288903,0.7820548562040843,0.787266910594092,0.006562388580038977,10,0.10714596999756337
696,2004.02.17.06.32.39,0.7882286039206956,0.7832373323162749,0.7939449664344955,0.005791233532433751,10,0.10728003431076423
700,2004.02.17.07.12.39,0.785562056949649,0.7824807636462604,0.7898460957013749,0.006315774880636913,10,0.11276782356350593
704,2004.02.17.07.52.39,0.7844704327760945,0.7816776951362585,0.7880969050650661,0.004838524890481835,10,0.1737544359258383
708,2004.02.17.08.32.39,0.7865970547852005,0.7816307530360779,0.7909033447155112,0.005647082245020482,10,0.16859953520542212
712,2004.02.17.09.12.39,0.7830226260058581,0.78162446792635,0.7875047213861834,0.006590579118334939,10,0.1688369467847881
716,2004.02.17.09.52.39,0.7769186394649684,0.7757330704888237,0.7792391376588261,0.004125009068290912,10,0.16509543064755947
720,2004.02.17.10.32.39,0.7844399042627707,0.7843847702797984,0.7860747262364409,0.0056161272492835125,10,0.16409903551523772
724,2004.02.17.11.12.39,0.7849988222770387,0.781990386295961,0.7883902599584534,0.003502081721542222,10,0.16321589900343655
728,2004.02.17.11.52.39,0.7886102122392689,0.7841947215832022,0.7938295674154328,0.006495962721726971,10,0.16415866735084764
732,2004.02.17.12.32.39,0.7913037776515414,0.7868653540166948,0.7944291747494575,0.004908026774588026,10,0.16212426031057164
736,2004.02.17.13.12.39,0.7898866879768027,0.7853156386518207,0.7939136520877275,0.005740103091087156,10,0.15502766606671775
740,2004.02.17.13.52.39,0.7940311256885492,0.7927953179430002,0.7962414575179748,0.00399057473072906,10,0.14808891668890603
744,2004.02.17.14.32.39,0.794938717540332,0.7891667488450618,0.7989375508441205,0.006084693681505843,10,0.13942111694991724
748,2004.02.17.15.12.39,0.792251909633237,0.7898672627211759,0.7938092804693735,0.005242234462460837,10,0.14059532065276256
752,2004.02.17.15.52.39,0.7947160956676171,0.7900323061566965,0.7942891257069655,0.00797095614368118,10,0.13509444305715124
756,2004.02.17.16.32.39,0.7938719926854313,0.7891784776802127,0.7999265198419344,0.007112382477785256,10,0.12851723194284104
760,2004.02.17.17.12.39,0.7928022100588299,0.7842384549269465,0.7977318567170507,0.008291696782255286,10,0.12274867278273062
764,2004.02.17.17.52.39,0.7859083871538184,0.7840776201696349,0.7918679273229792,0.007205559108466785,10,0.11285861527156722
768,2004.02.17.18.32.39,0.7879395127786577,0.7795435324474795,0.7966722034677376,0.008891413529061908,10,0.11086750498730173
772,2004.02.17.19.12.39,0.7869244319285061,0.7786266104482765,0.7933760707627961,0.010110160423506683,10,0.1072848457833893
776,2004.02.17.19.52.39,0.7832262702020959,0.7767226689045197,0.7880920603654588,0.008003496008933518,10,0.10678984226112637
780,2004.02.17.20.32.39,0.7815769721621331,0.7782523872267832,0.78473622515282,0.007816357558631595,10,0.10303147274012928
784,2004.02.17.21.12.39,0.7856165988640489,0.7783153265021865,0.7898039759952697,0.009924335523996963,10,0.10050111138028213
788,2004.02.17.21.52.39,0.7916709884656088,0.7908742475871842,0.7964163447035584,0.008008072351293203,10,0.10276615596829532
792,2004.02.17.22.32.39,0.7906700685472717,0.7853047984221886,0.798255828868084,0.009564201677213094,10,0.10275559452911188
796,2004.02.17.23.12.39,0.7879645477551241,0.7822872661262903,0.7916798823492434,0.006736042346768061,10,0.10417618977302347
800,2004.02.17.23.52.39,0.7922890785422756,0.7879797357835674,0.7970269737681657,0.00927771752192802,10,0.1057892064492965
804,2004.02.18.00.32.39,0.7954535789099613,0.7940750978351253,0.7986354627837313,0.004877875420212309,10,0.1089140454078783
808,2004.02.18.01.12.39,0.7929863201328768,0.7881140887424174,0.7972376850606531,0.008469766455653687,10,0.10984870721388805
812,2004.02.18.01.52.39,0.7906209312602364,0.7857174226211315,0.7953324859290402,0.005825579338460163,10,0.10842924185053242
816,2004.02.18.02.32.39,0.7940500157909638,0.7919329486369469,0.797203967345614,0.006737295853981987,10,0.11007236278388924
820,2004.02.18.03.12.39,0.7922958746339613,0.7869700920419629,0.798199363556823,0.0056558049392517505,10,0.11377855346468255
824,2004.02.18.03.52.39,0.7967847925687491,0.7911366844695831,0.7995239852844501,0.007332019808145075,10,0.137160508627495
828,2004.02.18.04.32.39,0.7908286754287037,0.7862797612132686,0.7959165125409897,0.006601927247523633,10,0.14149214397499468
832,2004.02.18.05.12.39,0.7934690622229899,0.7922382044786072,0.797576976251806,0.00511922192049989,10,0.14734120640036724
836,2004.02.18.05.52.39,0.7917738690950387,0.7887274971771491,0.794967424652157,0.003542310643250817,10,0.15642608499978314
840,2004.02.18.06.32.39,0.7896948945680131,0.7850238776027589,0.7938928564502008,0.006081563680506,10,0.16117788570347902
844,2004.02.18.07.12.39,0.7890578272597563,0.7863747535487092,0.7947246694297935,0.007483669248629264,10,0.16665703036921176
848,2004.02.18.07.52.39,0.7921729744451806,0.7899099168724713,0.7953752037856163,0.00479256160152287,10,0.1702835500051128
852,2004.02.18.08.32.39,0.7831373333286586,0.7806755074249159,0.7875232207021646,0.006632189105410822,10,0.1684884876155768
856,2004.02.18.09.12.39,0.780972423140159,0.7772664436622765,0.7843515305853214,0.006483963888579075,10,0.16558045303048682
860,2004.02.18.09.52.39,0.786902671888502,0.7850397949680872,0.789009605255907,0.005661553280488612,10,0.16264127827950267
864,2004.02.18.10.32.39,0.7851608106011458,0.781373810901761,0.785072182927494,0.0054261343921419404,10,0.16181308058026397
868,2004.02.18.11.12.39,0.7934136808059783,0.790235961016829,0.7961114869889157,0.006330641535178077,10,0.14981626670535897
872,2004.02.18.11.52.39,0.78554382032862,0.7824375748997877,0.7886835323929253,0.0054710921948423205,10,0.16718367533592543
876,2004.02.18.12.32.39,0.7912799370821426,0.7876835793617889,0.7947006584029706,0.004177476429008666,10,0.15939881317194618
880,2004.02.18.13.12.39,0.798004928692087,0.7947795926940118,0.8020680041266913,0.0057106233760934174,10,0.15559491551581947
884,2004.02.18.13.52.39,0.7974838954422638,0.7927387969808325,0.8007668193227382,0.005503625595013837,10,0.1554629642453569
888,2004.02.18.14.32.39,0.8026129661585483,0.7996120269380538,0.8056894369182148,0.004428126926218706,10,0.1553537588243663
892,2004.02.18.15.12.39,0.8076952865996316,0.803746071185897,0.815604200356222,0.008045777082771644,10,0.13575110964383036
896,2004.02.18.15.52.39,0.8114080196326962,0.8076347913899422,0.8146380073611198,0.004836386704149589,10,0.12193231444797815
