idx,file_name,mean_H,q25_H,q75_H,std_H,n_windows,rms
156,2004.02.13.12.32.39,0.7626110254574016,0.7532787594848662,0.7724147415051713,0.013056252889509262,10,0.0784800631530072
160,2004.02.13.13.12.39,0.758571130771616,0.7540670239736096,0.7660237967882658,0.008610454989941485,10,0.07651273988842887
164,2004.02.13.13.52.39,0.7517133339222068,0.7448676656300453,0.7579875917528119,0.01011771744311565,10,0.07617467014102358
168,2004.02.13.14.32.39,0.7649284324945085,0.7567845619667646,0.7714658275780111,0.012420438457747875,10,0.07781753999741961
172,2004.02.13.15.12.39,0.7485046530460634,0.7386998378128646,0.7553747545783931,0.013474819005808093,10,0.07616144415760429
176,2004.02.13.15.52.39,0.7649397898405959,0.7606912481077504,0.772899065933966,0.011452270510956026,10,0.0782630183983989
180,2004.02.13.16.32.39,0.7533894238722608,0.7446377973940614,0.7637977394268487,0.011985649958240353,10,0.07675079237935838
184,2004.02.13.17.12.39,0.747906613645979,0.7372754180364238,0.7556905072561262,0.014391279973349089,10,0.07635685583884233
188,2004.02.13.17.52.39,0.7450310877292871,0.7423463742393501,0.7476434429747134,0.009365535593493683,10,0.07538985427067177
192,2004.02.13.18.32.39,0.7617180892422172,0.7514936402898078,0.7723449308687785,0.012281935145671049,10,0.07744816468381045
196,2004.02.13.19.12.39,0.7507528235615888,0.7438668971343634,0.7582262008509304,0.00957855825569483,10,0.07618282421306082
200,2004.02.13.19.52.39,0.7587445682757747,0.7505918079428702,0.7701570088319676,0.014179323098890197,10,0.07864126887278634
204,2004.02.13.20.32.39,0.7489103534960313,0.7448514769582639,0.7544116366194213,0.010897696636231361,10,0.07589032163569179
208,2004.02.13.21.12.39,0.7529734588481014,0.7436671253323774,0.7582862134408267,0.015097759599669152,10,0.07669429791080462
212,2004.02.13.21.52.39,0.7598113782104944,0.7581727178936671,0.7662641041939141,0.007766318818987336,10,0.07733820308392225
216,2004.02.13.22.32.39,0.7624303941181912,0.7523089664900589,0.7707811224761449,0.014663747480843934,10,0.07688436331443231
220,2004.02.13.23.12.39,0.7617265458877218,0.7568579459242998,0.7689015948404275,0.0076209439324836994,10,0.07746541157338786
224,2004.02.13.23.52.39,0.7635369059661113,0.7574887491515028,0.7730839716348474,0.011249438589715043,10,0.07756348867470199
228,2004.02.14.00.32.39,0.7651739514436664,0.7582982550242409,0.7693475637837593,0.009552460628405715,10,0.07821621550028804
232,2004.02.14.01.12.39,0.7507179397806396,0.7365171078484403,0.7642383148236074,0.015700961404414265,10,0.07614514595135481
236,2004.02.14.01.52.39,0.7673546757122605,0.7579370600501941,0.7741450686409614,0.011246597755328233,10,0.07809616123978583
240,2004.02.14.02.32.39,0.7622073856013222,0.7603391764759899,0.7678944613736316,0.011169643028641887,10,0.07785435307655411
244,2004.02.14.03.12.39,0.7587159040067111,0.7448612636829902,0.7684811362907957,0.014749261160389571,10,0.07709097519834116
248,2004.02.14.03.52.39,0.7538188856830805,0.74758267083186,0.7578385363236056,0.011252044580203386,10,0.07587677323658983
252,2004.02.14.04.32.39,0.7664907080738059,0.7596283269092367,0.7716502231833607,0.007516031643163416,10,0.0786182224572888
256,2004.02.14.05.12.39,0.7617151391349649,0.7551614406649021,0.7727412610956477,0.01279778415891945,10,0.07666247331291318
260,2004.02.14.05.52.39,0.7610799873231281,0.7519530947483288,0.7656302176495313,0.01190250502098711,10,0.07744872989093332
264,2004.02.14.06.32.39,0.751435144164168,0.7436550317049049,0.754365515535711,0.011107690811485195,10,0.07614973556462623
268,2004.02.14.07.12.39,0.766031940901932,0.7544234163315868,0.7755301151392798,0.01830713742565363,10,0.07785898335492507
272,2004.02.14.07.52.39,0.7638484625236384,0.7496333677373337,0.7777251445878919,0.014276350862823585,10,0.07842339670271
276,2004.02.14.08.32.39,0.7660698987012873,0.7591901561855304,0.7732423748376422,0.012528266450621443,10,0.07883279811470445
280,2004.02.14.09.12.39,0.7646411718236968,0.7552965040838938,0.7779540130896547,0.014329123004206927,10,0.07758280543534599
284,2004.02.14.09.52.39,0.7653237610801786,0.755687741459969,0.7735163839583661,0.009631081843001798,10,0.07806387515051776
288,2004.02.14.10.32.39,0.7578040592606616,0.7528260827760245,0.7645415263773785,0.00769928293299461,10,0.07691889784508826
292,2004.02.14.11.12.39,0.7596772820506716,0.7508328574479654,0.7671603859145785,0.009585355929429759,10,0.0776544869015146
296,2004.02.14.11.52.39,0.7661498993631052,0.7559645111893314,0.775380468450283,0.012112042670993842,10,0.07844825685702805
300,2004.02.14.12.32.39,0.7692692976425506,0.7648134026993403,0.7727185588116483,0.0107721810122391,10,0.07923294929450911
304,2004.02.14.13.12.39,0.7670960798496431,0.7645959622417303,0.7704158290821845,0.004453345460147448,10,0.07855317354645037
308,2004.02.14.13.52.39,0.7513569657564099,0.7442523835316026,0.7540577140489386,0.009602094421661034,10,0.07605641216906862
312,2004.02.14.14.32.39,0.760934234303937,0.7522706434092543,0.7696415218717253,0.011435381539191275,10,0.07779132524390574
316,2004.02.14.15.12.39,0.76731071714537,0.764008665719345,0.7709855802818527,0.014103415535235078,10,0.07840756556538804
320,2004.02.14.15.52.39,0.7646623044050918,0.7606778071023762,0.7741581616612039,0.014408503947362147,10,0.07817967180785793
324,2004.02.14.16.32.39,0.7583414590261993,0.7533160744761845,0.7649382562930342,0.007997630446551074,10,0.07732922906617361
328,2004.02.14.17.12.39,0.7589359983045987,0.7455472184708261,0.7720144976133415,0.01453916215113679,10,0.07764984159926294
332,2004.02.14.17.52.39,0.7429849170634586,0.7358575105444076,0.7503162038746013,0.010030728277702745,10,0.07512177873709461
336,2004.02.14.18.32.39,0.7465416796527576,0.7414890188456416,0.7556651709322265,0.012662428422632158,10,0.07527439096762507
340,2004.02.14.19.12.39,0.7603347266761483,0.752826192110882,0.768058747201059,0.012941386329848094,10,0.07756201211067341
344,2004.02.14.19.52.39,0.7580898353778251,0.7508221969119244,0.7698424534899492,0.012122305514336644,10,0.07648439894024141
348,2004.02.14.20.32.39,0.7654171666241614,0.7591883285501443,0.7755237912222555,0.018534793293627016,10,0.07722064160724369
352,2004.02.14.21.12.39,0.7638729772225915,0.7566975974093223,0.7726954276596277,0.011843681982722724,10,0.07738588467210525
356,2004.02.14.21.52.39,0.7686168019108882,0.75926781445996,0.7807280604845148,0.01404847878514677,10,0.07844877284532563
360,2004.02.14.22.32.39,0.7562946232881513,0.7477941511728641,0.760599069561498,0.011085581151968348,10,0.07630787730419367
364,2004.02.14.23.12.39,0.7662335592279365,0.7638045403850208,0.7675993933618697,0.0075426789054858535,10,0.07755523957507239
368,2004.02.14.23.52.39,0.7633250059870087,0.7566050352273878,0.768454562540187,0.011024700047605605,10,0.07696251021449096
372,2004.02.15.00.32.39,0.7518586357258233,0.7402826724640059,0.7608423954901511,0.016881763315015806,10,0.07601210519857182
376,2004.02.15.01.12.39,0.7675874931679075,0.7589741887252173,0.7792375490820034,0.014241370431140703,10,0.07791981712241516
380,2004.02.15.01.52.39,0.7669875154981552,0.7598001866846625,0.7772358025588562,0.009695008945029443,10,0.0784444861181699
384,2004.02.15.02.32.39,0.7508206433235681,0.7477939174081825,0.757612303446346,0.011127431194945903,10,0.07521198946560981
388,2004.02.15.03.12.39,0.7481269824653319,0.7408413341702991,0.7580033595352091,0.011772078717081004,10,0.075098837218445
392,2004.02.15.03.52.39,0.7613245934996435,0.7512593480567235,0.7677190904437278,0.009669482636267311,10,0.07783362414069513
396,2004.02.15.04.32.39,0.7600736397917612,0.7574958084704385,0.7655068704543413,0.011054075791412503,10,0.076864965363881
400,2004.02.15.05.12.39,0.7597492613096881,0.7519782611747837,0.7720656273401219,0.011728629502548178,10,0.0776099066319621
404,2004.02.15.05.52.39,0.7603502470202999,0.7502219595464197,0.7658413582156641,0.013970510918000015,10,0.07723644861165371
408,2004.02.15.06.32.39,0.7544450751344642,0.7425944064688285,0.7652529113770953,0.01755794943181187,10,0.07611128423493212
412,2004.02.15.07.12.39,0.7608356577252077,0.7558111359233475,0.7679539320172941,0.008909542267635472,10,0.07610651811513502
416,2004.02.15.07.52.39,0.7675532097175923,0.7631701899465806,0.7771829751916239,0.011662249521934422,10,0.07728027098298197
420,2004.02.15.08.32.39,0.7589993132899903,0.7488723617372912,0.7733413898666749,0.018521152794612045,10,0.07640399408735123
424,2004.02.15.09.12.39,0.7613652148162522,0.7565187942783033,0.7643601212258011,0.008920484195142084,10,0.07616845537195828
428,2004.02.15.09.52.39,0.7603892842219191,0.7472359757761535,0.7711474723944781,0.015378775648461754,10,0.07626676749553996
432,2004.02.15.10.32.39,0.7645452666892109,0.7500826688316163,0.7797314155115063,0.016738363243445818,10,0.07726790157161802
436,2004.02.15.11.12.39,0.7536963702969198,0.750105282038612,0.7601709108419274,0.010440943589851282,10,0.0771727857938762
440,2004.02.15.11.52.39,0.7598198398061398,0.7547811481252299,0.7703509285668108,0.012247202305982835,10,0.07738252216313529
444,2004.02.15.12.32.39,0.7663287459890611,0.7486330184968886,0.7855485434947455,0.021792871504309655,10,0.07732355197126632
448,2004.02.15.13.12.39,0.7574146599219737,0.7524226864419233,0.7647812581664188,0.012235503727075995,10,0.075895809993763
452,2004.02.15.13.52.39,0.7595240609221646,0.7532842183314554,0.7639736356194948,0.008119235849622718,10,0.07698641253392544
456,2004.02.15.14.32.39,0.763828378089804,0.7544558951772145,0.768904853037258,0.010205410360522726,10,0.07765788699230347
460,2004.02.15.15.12.39,0.7638512901912871,0.7591411384166571,0.7684526892387953,0.008052233129638207,10,0.07817851729475464
464,2004.02.15.15.52.39,0.766435333042239,0.7610735089739897,0.7716254847084393,0.00878291344786308,10,0.07717606759971805
468,2004.02.15.16.32.39,0.7689503752435435,0.7658035529243787,0.7714381782888423,0.007715336557667229,10,0.07806556426631879
472,2004.02.15.17.12.39,0.7737489948366039,0.7621722708530622,0.7836456485102974,0.012474445343953979,10,0.07843469958895345
476,2004.02.15.17.52.39,0.7584662833892855,0.7464640561290501,0.764520538607168,0.014219153305242167,10,0.07684735275206298
480,2004.02.15.18.32.39,0.7545926171293936,0.7441446942400816,0.764523596520932,0.015306069350532817,10,0.0757864766238839
484,2004.02.15.19.12.39,0.7635415951224629,0.7616906319028734,0.7704630402545134,0.008454737975407708,10,0.07672604153231645
488,2004.02.15.19.52.39,0.7667590885659623,0.7531257823405361,0.7796237754064229,0.013343375690577114,10,0.07866708215291275
492,2004.02.15.20.32.39,0.7673104580698269,0.7577713349535558,0.7768880375481098,0.013128644793437486,10,0.07787997670444165
496,2004.02.15.21.12.39,0.7614743681971455,0.7552716418405739,0.7663773252430995,0.01336787706130046,10,0.07693442285428465
500,2004.02.15.21.52.39,0.7568429337780647,0.7507807602648907,0.7667939796557054,0.015359610241960206,10,0.07609715052720026
504,2004.02.15.22.32.39,0.7773534438635531,0.7679326407275752,0.7870153166360763,0.01159902495641435,10,0.0791884014846082
508,2004.02.15.23.12.39,0.7752760767567202,0.7674161758239022,0.7836344711873513,0.011758356200531265,10,0.0790762796786274
512,2004.02.15.23.52.39,0.7832499368544397,0.7735275026509433,0.7870260585206076,0.014865824598629486,10,0.08153544630347129
516,2004.02.16.00.32.39,0.7717654878355601,0.7698802694840383,0.7764919120431569,0.007575660394664951,10,0.07835456303769503
520,2004.02.16.01.12.39,0.774477364393743,0.7693667705346356,0.7820597658046328,0.011488756757271706,10,0.0790382315149803
524,2004.02.16.01.52.39,0.7769405175344364,0.7657956296354079,0.7885552321526721,0.011815384046671668,10,0.07955654282244407
528,2004.02.16.02.32.39,0.7711452889239959,0.7655616250988266,0.7784167600354406,0.010463297242201887,10,0.07816136965938641
532,2004.02.16.03.12.39,0.786222132644457,0.7767202405460236,0.7886794956300351,0.018573946883518717,10,0.08226511158434281
536,2004.02.16.03.52.39,0.7931615581235236,0.7919920126285136,0.7984644457265284,0.012387279430367406,10,0.0826680884126207
540,2004.02.16.04.32.39,0.8006961228111639,0.7896069280850814,0.8092910745419513,0.012078532041277552,10,0.08268255902187746
544,2004.02.16.05.12.39,0.8037098738663397,0.7946016928881369,0.8096431095820505,0.011260495281524214,10,0.08430120065361243
548,2004.02.16.05.52.39,0.8152135259583819,0.8082824089284739,0.820780593143725,0.008809954145660213,10,0.08699169910336632
552,2004.02.16.06.32.39,0.8051904188518233,0.7958773936721029,0.8112037684596856,0.011139340417285313,10,0.08544638075644281
556,2004.02.16.07.12.39,0.8077052781775192,0.8014570761203288,0.8109152020500017,0.009721177385116667,10,0.08605389220297506
560,2004.02.16.07.52.39,0.8184701519074974,0.8123197219660192,0.8258626119707072,0.012570537882310872,10,0.08883351291927008
564,2004.02.16.08.32.39,0.8103824738331561,0.80743277765148,0.8147469150881637,0.006346002860258101,10,0.08606533531776527
568,2004.02.16.09.12.39,0.808724080081408,0.7977171177709511,0.8137266896305648,0.012445904153924166,10,0.08674333435306428
572,2004.02.16.09.52.39,0.8200177292844657,0.8171887908677191,0.8236702984012326,0.004274600784818418,10,0.08840501059576601
576,2004.02.16.10.32.39,0.8169202776780853,0.8154174585858027,0.8193475906401548,0.009703252871750901,10,0.08819533236169941
580,2004.02.16.11.12.39,0.8231214461323336,0.8194229541122859,0.8272827241590863,0.008383717114065197,10,0.08991441460146977
584,2004.02.16.11.52.39,0.8128749163621871,0.8066056129864878,0.8177678680895522,0.009364819852252645,10,0.0892083709483904
588,2004.02.16.12.32.39,0.8243978418756791,0.8187191599176229,0.8326427607721868,0.011868449308764439,10,0.08981583914286778
592,2004.02.16.13.12.39,0.8205834938472684,0.817716640419776,0.8248742142717678,0.006573079385218081,10,0.08982404539353243
596,2004.02.16.13.52.39,0.822465849171578,0.8178353500675046,0.8299417464555765,0.010039696570611609,10,0.09161855206251215
600,2004.02.16.14.32.39,0.8269206016029829,0.820030082933312,0.8335925726897659,0.007773605219811691,10,0.09111499109127158
604,2004.02.16.15.12.39,0.8259390738177904,0.8249071915663748,0.8313055420299941,0.007539982777368069,10,0.09182987332434706
608,2004.02.16.15.52.39,0.8335525029326728,0.8260562359370363,0.8369282453829635,0.00854193697407188,10,0.09453647609520888
612,2004.02.16.16.32.39,0.8334484094885347,0.827210902050814,0.8418643594650042,0.011279120406545058,10,0.09484404113423192
616,2004.02.16.17.12.39,0.8289151324558233,0.8235807934202825,0.8345358265115426,0.008446025202219529,10,0.09498840749582946
620,2004.02.16.17.52.39,0.8249834896069389,0.8170215678315129,0.830926497674807,0.008788601964548566,10,0.09331646084820391
624,2004.02.16.18.32.39,0.8383998604444913,0.8349648904571297,0.8438911960278931,0.008875429351876227,10,0.09694473044843
628,2004.02.16.19.12.39,0.8337959816432642,0.8312619267325307,0.8384122916777601,0.006745269776572192,10,0.09568015540681293
632,2004.02.16.19.52.39,0.8377420935387827,0.8345032775010726,0.8396473609220907,0.005771158580800494,10,0.09710681060572232
636,2004.02.16.20.32.39,0.8399913921680335,0.8338357204875195,0.8461018506461313,0.00890983314538099,10,0.09741922811159702
640,2004.02.16.21.12.39,0.8431813887865086,0.8398515135388787,0.8462663081224941,0.006824824490706752,10,0.09844802225508394
644,2004.02.16.21.52.39,0.8346411437420371,0.83060205340287,0.8417331173399656,0.00798892583662976,10,0.09792751075811766
648,2004.02.16.22.32.39,0.8469356597824065,0.8392236929754934,0.8553637195753123,0.009425118105802282,10,0.10638649114453806
652,2004.02.16.23.12.39,0.8441095087051116,0.8401135001447546,0.8494112198766783,0.005099318810506119,10,0.10429216187852698
656,2004.02.16.23.52.39,0.8502652030744471,0.845317906598342,0.8555255999199342,0.007791805506275674,10,0.10596938126470778
660,2004.02.17.00.32.39,0.8459214928372688,0.8435005045859107,0.8530407636909321,0.008051294040369953,10,0.10435954367219488
664,2004.02.17.01.12.39,0.8420845684748418,0.8402997361653594,0.8468375438944546,0.008801292381107714,10,0.10421010318327466
668,2004.02.17.01.52.39,0.8392501568223405,0.8317301729881597,0.8464926203832377,0.008940336422489386,10,0.10359935976515493
672,2004.02.17.02.32.39,0.8450686144851334,0.8368367432494429,0.8521871193308486,0.008475173812715401,10,0.1029637437136551
676,2004.02.17.03.12.39,0.845420819482662,0.839635256219462,0.8482273334137689,0.007948748303534882,10,0.104138791478608
680,2004.02.17.03.52.39,0.8444133204340416,0.8447403384647635,0.8486417192916782,0.007922925934184302,10,0.10400314819265989
684,2004.02.17.04.32.39,0.8465163993739704,0.8388460717656292,0.8531850857407011,0.007668324216798267,10,0.10532482726442635
688,2004.02.17.05.12.39,0.8423188519480995,0.8397311194685485,0.8458187614177761,0.006609125073466039,10,0.1051648280769437
692,2004.02.17.05.52.39,0.8440022511989647,0.8386444960234075,0.8476072229871192,0.009283542038910055,10,0.10714596999756337
696,2004.02.17.06.32.39,0.8496877284552751,0.8428079213790064,0.854754974105334,0.006732383385802726,10,0.10728003431076423
700,2004.02.17.07.12.39,0.8523758748879121,0.8453380725221968,0.8587418983311226,0.00849162416467705,10,0.11276782356350593
704,2004.02.17.07.52.39,0.8649430326865476,0.8614357741747725,0.8680621091344326,0.00419703110969674,10,0.1737544359258383
708,2004.02.17.08.32.39,0.8631094394446134,0.8591541749951569,0.8657054985830932,0.005363218714001314,10,0.16859953520542212
712,2004.02.17.09.12.39,0.8635919643855935,0.8611978428471976,0.865962766367906,0.00401490449959986,10,0.1688369467847881
716,2004.02.17.09.52.39,0.8528173202242375,0.8484259916825383,0.8576271363324551,0.006195877865764033,10,0.16509543064755947
720,2004.02.17.10.32.39,0.8584755138482827,0.8567067359742992,0.8612917227159407,0.004107609309178954,10,0.16409903551523772
724,2004.02.17.11.12.39,0.8601781595016658,0.8576856186153484,0.8633563445213737,0.0031485080640471924,10,0.16321589900343655
728,2004.02.17.11.52.39,0.8621043323158698,0.8572682258060969,0.8673259353409755,0.007204158110924235,10,0.16415866735084764
732,2004.02.17.12.32.39,0.8636971790812475,0.8623004172177913,0.8659037403607288,0.003605261181985099,10,0.16212426031057164
736,2004.02.17.13.12.39,0.8625836171348642,0.8595589052533343,0.8659466765950452,0.005862267491564844,10,0.15502766606671775
740,2004.02.17.13.52.39,0.8666968510851204,0.8652216883939983,0.870038548257965,0.004182034486901099,10,0.14808891668890603
744,2004.02.17.14.32.39,0.8606654349658258,0.8551852726541597,0.8649631350424891,0.006078146341812552,10,0.13942111694991724
748,2004.02.17.15.12.39,0.858054676347417,0.8534408187170425,0.8612491592113333,0.004894127332407008,10,0.14059532065276256
752,2004.02.17.15.52.39,0.8558133775212069,0.8518332924439149,0.8610998160381759,0.006105146711677087,10,0.13509444305715124
756,2004.02.17.16.32.39,0.8511811731220135,0.8464081607662203,0.8572598825400423,0.007140086246007341,10,0.12851723194284104
760,2004.02.17.17.12.39,0.8501235398893086,0.8406158059466531,0.8568757837108062,0.01088297808182623,10,0.12274867278273062
764,2004.02.17.17.52.39,0.8347976954179288,0.8345994630403359,0.8389839618305409,0.007754896993693257,10,0.11285861527156722
768,2004.02.17.18.32.39,0.8300190574374235,0.8199633668753111,0.8386592000524439,0.011254238482844625,10,0.11086750498730173
772,2004.02.17.19.12.39,0.8287302866312801,0.819835806085997,0.8349228505627956,0.011009679479207854,10,0.1072848457833893
776,2004.02.17.19.52.39,0.826695370248294,0.819541540154889,0.8324428622510474,0.009674428457433147,10,0.10678984226112637
780,2004.02.17.20.32.39,0.8218157613273933,0.8173459898079382,0.82586743548679,0.00963674914330877,10,0.10303147274012928
784,2004.02.17.21.12.39,0.8223984703855811,0.8144183967505095,0.8274552901437521,0.01051520681032974,10,0.10050111138028213
788,2004.02.17.21.52.39,0.8278398541817531,0.8272927297216306,0.8317443712203979,0.00676364667451713,10,0.10276615596829532
792,2004.02.17.22.32.39,0.8281126861112,0.8225381860351691,0.8353516535526035,0.010614934794828354,10,0.10275559452911188
796,2004.02.17.23.12.39,0.8253909913803639,0.818517586227274,0.828201220671664,0.008680682563034343,10,0.10417618977302347
800,2004.02.17.23.52.39,0.8351450151310061,0.8313549530288216,0.8424486383910931,0.010600418452165354,10,0.1057892064492965
804,2004.02.18.00.32.39,0.8420062147354299,0.8415748766161042,0.8458348260186694,0.005195691212489976,10,0.1089140454078783
808,2004.02.18.01.12.39,0.8406793940657478,0.8372764084608721,0.8442609452006894,0.009820029019096163,10,0.10984870721388805
812,2004.02.18.01.52.39,0.8373081424187754,0.832571393509697,0.8419848647262755,0.0050363830246645995,10,0.10842924185053242
816,2004.02.18.02.32.39,0.8426682998890234,0.837180681213665,0.8482030921172112,0.009142146259739888,10,0.11007236278388924
820,2004.02.18.03.12.39,0.8458330157718923,0.8426035655780458,0.8501534535448739,0.005812736710515906,10,0.11377855346468255
824,2004.02.18.03.52.39,0.8634970688546314,0.8591483778945275,0.8649641068619416,0.00712970475301979,10,0.137160508627495
828,2004.02.18.04.32.39,0.8619038998315514,0.8586358998755796,0.8662853769650622,0.006119034057445598,10,0.14149214397499468
832,2004.02.18.05.12.39,0.8643588463349643,0.8615174737257427,0.8672339736663153,0.004767793160775403,10,0.14734120640036724
836,2004.02.18.05.52.39,0.8636488984364886,0.8604575004340775,0.8660772693265781,0.003595289693264339,10,0.15642608499978314
840,2004.02.18.06.32.39,0.8646724960674339,0.862146946738164,0.8665819592031391,0.004525595944835307,10,0.16117788570347902
844,2004.02.18.07.12.39,0.8637145711332901,0.8599678533669367,0.8671207556735152,0.005871613316812652,10,0.16665703036921176
848,2004.02.18.07.52.39,0.868970301579691,0.8665177506238774,0.8724914409089528,0.004466209875755399,10,0.1702835500051128
852,2004.02.18.08.32.39,0.863854543903899,0.8596148842671574,0.866614334229157,0.0060932292733042286,10,0.1684884876155768
856,2004.02.18.09.12.39,0.8605869863800406,0.8558911788686433,0.8636039492256007,0.007246759222942735,10,0.16558045303048682
860,2004.02.18.09.52.39,0.8659429311606935,0.8636564690423962,0.8675064379488485,0.004928574444961445,10,0.16264127827950267
864,2004.02.18.10.32.39,0.8665425580747927,0.8636467189337637,0.8688394088936162,0.005167614283052681,10,0.16181308058026397
868,2004.02.18.11.12.39,0.8644193243811765,0.8586028299460948,0.8686849316609657,0.006355510912150832,10,0.14981626670535897
872,2004.02.18.11.52.39,0.8615717423908297,0.8605285814402812,0.8628144900275725,0.004488812243356157,10,0.16718367533592543
876,2004.02.18.12.32.39,0.8658539729847231,0.861770384035014,0.8696266137266122,0.005695343752842907,10,0.15939881317194618
880,2004.02.18.13.12.39,0.8674034251893235,0.8644568867454192,0.8697066046459935,0.003902967406088654,10,0.15559491551581947
884,2004.02.18.13.52.39,0.8649816909038215,0.8611378502388478,0.8686534370516518,0.0054531577564857,10,0.1554629642453569
888,2004.02.18.14.32.39,0.8640425364890525,0.8603710753017625,0.8663716876039838,0.004683329373331366,10,0.1553537588243663
892,2004.02.18.15.12.39,0.8579671803223838,0.8513716402591599,0.862753201375706,0.006739794522603304,10,0.13575110964383036
896,2004.02.18.15.52.39,0.8510903980550737,0.8451914014920117,0.8545891525803968,0.007298908261368228,10,0.12193231444797815
